time,leg0_joint0_rad,leg0_joint1_rad,leg0_joint2_rad,leg1_joint0_rad,leg1_joint1_rad,leg1_joint2_rad,leg2_joint0_rad,leg2_joint1_rad,leg2_joint2_rad,leg3_joint0_rad,leg3_joint1_rad,leg3_joint2_rad,
4586.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.16,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.17,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.17,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.18,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.19,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.19,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.2,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.21,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.21,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.22,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.23,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.23,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.24,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.25,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.25,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.26,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.27,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.27,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.28,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.29,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.29,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.3,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.31,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.31,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.32,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.33,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.33,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.34,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.35,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.35,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.36,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.37,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.37,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.38,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.39,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.39,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.4,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.41,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.41,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.42,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.43,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.43,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.44,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.45,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.45,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.46,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.47,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.47,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.48,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.49,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.49,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.5,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.51,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.51,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.52,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.53,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.53,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.54,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.55,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.55,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.56,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.57,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.57,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.58,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.59,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.59,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.6,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.61,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.61,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.62,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.63,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.63,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.64,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.65,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.65,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.66,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.67,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.67,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.68,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.69,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.69,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.7,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.71,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.71,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.72,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.73,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.73,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.74,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.75,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.75,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.76,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.77,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.77,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.78,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.79,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.79,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.8,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.8,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.8,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.81,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.81,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.82,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.82,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.82,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.83,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.83,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.84,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.84,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.84,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.85,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.85,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.86,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.86,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.86,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
4586.87,0.0629893,1.0044,-0.288035,-0.0629833,-0.964583,0.248207,-0.0629907,0.953463,-0.288024,0.062982,-0.953474,0.288032,
